Unnamed: 0,restaurant_name,restaurant_url,restaurant_tag,restaurant_neighborhood,restaurant_address,ratings,review_number,price
1,Heritage Restaurant & Caviar Bar,https://www.yelp.com/biz/heritage-restaurant-and-caviar-bar-chicago?sort_by=date_desc,"Seafood,Modern European,Bars,",b/t Fairfield Ave & Washtenaw Ave,"2700 W Chicago Ave,Chicago, IL 60622,",4.5 star rating,132,$$$
1,Sultan's Market,https://www.yelp.com/biz/sultans-market-chicago?sort_by=date_desc,"Middle Eastern,Vegetarian,Falafel,",at Hoyne Ave,"2057 W North Ave,Chicago, IL 60647,",4 star rating,1317,$
1,Menya Goku By Ramen Wasabi,https://www.yelp.com/biz/menya-goku-by-ramen-wasabi-chicago?sort_by=date_desc,"Ramen,",b/t Lincoln Ave & Bell Ave,"2207 W Montrose Ave,Chicago, IL 60618,",4.5 star rating,57,$$
1,Iron Age Korean Steakhouse,https://www.yelp.com/biz/iron-age-korean-steakhouse-chicago?sort_by=date_desc,"Korean,Barbeque,Bars,",b/t Ashland Ave & Paulina St,"1265 N Milwaukee Ave,Chicago, IL 60622,",4 star rating,284,$$
1,Osteria Langhe,https://www.yelp.com/biz/osteria-langhe-chicago?sort_by=date_desc,"Italian,",at Mozart St,"2824 W Armitage Ave,Chicago, IL 60647,",4.5 star rating,364,$$$
1,Cumin,https://www.yelp.com/biz/cumin-chicago?sort_by=date_desc,"Indian,Himalayan/Nepalese,",b/t Evergreen Ave & Wood St,"1414 N Milwaukee Ave,Chicago, IL 60622,",4 star rating,931,$$
1,Duck Duck Goat,https://www.yelp.com/biz/duck-duck-goat-chicago?sort_by=date_desc,"Chinese,","Fulton Market, West Loop, Near West Side","857 W Fulton Market,Chicago, IL 60607,",4 star rating,1407,$$$
1,Knead Great Pizza,https://www.yelp.com/biz/knead-great-pizza-chicago-2?sort_by=date_desc,"Pizza,Gelato,Italian,",b/t Leavitt St & Hoyne Ave,"2101 W North Ave,Chicago, IL 60647,",4.5 star rating,154,$$
1,Tamale Guy Chicago,https://www.yelp.com/biz/tamale-guy-chicago-chicago-2?sort_by=date_desc,"Mexican,Street Vendors,",b/t Damen Ave & Hoyne Ave,"2018 W Chicago Ave,Chicago, IL 60622,",4.5 star rating,312,$
1,Crazy Bird,https://www.yelp.com/biz/crazy-bird-chicago-2?sort_by=date_desc,"Chicken Wings,American (Traditional),Chicken Wings Chicago,","Noble Square, Near West Side, West Town","1160 W Grand Ave,Chicago, IL 60642,",4.5 star rating,137,$
1,Kai Zan,https://www.yelp.com/biz/kai-zan-chicago?sort_by=date_desc,"Asian Fusion,Japanese,Sushi Bars,",b/t Rockwell St & Maplewood Ave,"2557 W Chicago Ave,Chicago, IL 60622,",4.5 star rating,1042,$$$
1,Flat & Point,https://www.yelp.com/biz/flat-and-point-chicago-2?sort_by=date_desc,"American (New),",b/t St Louis Ave & Drake Ave,"3524 W Fullerton Ave,Chicago, IL 60647,",4 star rating,99,
1,Jeff & Judes,https://www.yelp.com/biz/jeff-and-judes-chicago?sort_by=date_desc,"Breakfast & Brunch,Delis,Sandwiches,",b/t Cortez St & Augusta Blvd,"1024 N Western Ave,Chicago, IL 60622,",3 star rating,20,
1,Antique Taco,https://www.yelp.com/biz/antique-taco-chicago?sort_by=date_desc,"Mexican,Venues & Event Spaces,",b/t Wood St & Wolcott Ave,"1360 N Milwaukee Ave,Chicago, IL 60622,",4 star rating,1269,$$
1,Wyler Road,https://www.yelp.com/biz/wyler-road-chicago?sort_by=date_desc,"Sandwiches,Beer, Wine & Spirits,Cafes,",b/t Central Park Ave & Drake Ave,"3581 W Belden Ave,Chicago, IL 60647,",4 star rating,253,$$
1,1492 Cuban Fusion,https://www.yelp.com/biz/1492-cuban-fusion-chicago-2?sort_by=date_desc,"Cuban,",b/t Talman Ave & Rockwell St,"2615 West North Ave,Chicago, IL 60647,",4.5 star rating,189,$$
1,Kapitan,https://www.yelp.com/biz/kapitan-chicago-2?sort_by=date_desc,"Asian Fusion,Malaysian,Singaporean,Malaysian Food Chicago,",b/t Wayne Ave & Shakespeare Ave,"2142 N Clybourn Ave,Chicago, IL 60614,",4 star rating,21,
1,Park & Field,https://www.yelp.com/biz/park-and-field-chicago-2?sort_by=date_desc,"American (New),Sports Bars,Tapas/Small Plates,",b/t St Louis Ave & Drake Ave,"3509 Fullerton,Chicago, IL 60647,",4 star rating,574,$$
1,QBirria Factory,https://www.yelp.com/biz/qbirria-factory-chicago?sort_by=date_desc,"Mexican,",b/t Quincy St & Lake St,"215 N Clinton St,Chicago, IL 60661,",4.5 star rating,25,
1,Mogadishu Restaurant,https://www.yelp.com/biz/mogadishu-restaurant-chicago-2?sort_by=date_desc,"African,",b/t Walton St & Oak St,"931 N Orleans St,Chicago, IL 60610,",4.5 star rating,123,$
1,Savannah Luncheonette,https://www.yelp.com/biz/savannah-luncheonette-chicago?sort_by=date_desc,"Comfort Food,Breakfast & Brunch,Cocktail Bars,",b/t Damen Ave & Winchester Ave,"1954 W Armitage Ave,Chicago, IL 60622,",5 star rating,1,
1,Cafe Ba-Ba-Reeba!,https://www.yelp.com/biz/cafe-ba-ba-reeba-chicago-3?sort_by=date_desc,"Spanish,Tapas Bars,Venues & Event Spaces,",b/t Armitage Ave & Dickens Ave,"2024 N Halsted St,Chicago, IL 60614,",4 star rating,4177,$$
1,Paulie Gee's Wicker Park,https://www.yelp.com/biz/paulie-gees-wicker-park-chicago?sort_by=date_desc,"Pizza,",b/t Milwaukee Ave & North Ave,"1566 N Damen,Chicago, IL 60622,",5 star rating,1,
1,KINTON RAMEN,https://www.yelp.com/biz/kinton-ramen-chicago-5?sort_by=date_desc,"Ramen,",b/t Evergreen Ave & Wood St,"1426 N Milwaukee Ave,Chicago, IL 60622,",4 star rating,37,$$
1,Bartoli’s Pizzeria,https://www.yelp.com/biz/bartoli-s-pizzeria-chicago?sort_by=date_desc,"Pizza,American (Traditional),",b/t Erie St & Huron St,"658 N Ashland Ave,Chicago, IL 60622,",4.5 star rating,17,
1,Cebu,https://www.yelp.com/biz/cebu-chicago?sort_by=date_desc,"Filipino,Venues & Event Spaces,Desserts,",b/t Leavitt St & Bell Ave,"2211 W North Ave,Chicago, IL 60647,",4 star rating,114,$$
1,Vajra,https://www.yelp.com/biz/vajra-chicago?sort_by=date_desc,"Himalayan/Nepalese,Indian,","Noble Square, West Town","1329 W Chicago Ave,Chicago, IL 60642,",4.5 star rating,158,$$$
1,Kizuki Ramen & Izakaya,https://www.yelp.com/biz/kizuki-ramen-and-izakaya-chicago?sort_by=date_desc,"Ramen,Izakaya,",b/t Evergreen Ave & Honore St,"1482 N Milwaukee Ave,Chicago, IL 60622,",4 star rating,699,$$
1,Pl-zen,https://www.yelp.com/biz/pl-zen-chicago?sort_by=date_desc,"Gastropubs,",b/t Ashland Ave & Laflin St,"1519 W 18th St,Chicago, IL 60608,",4 star rating,382,$$
1,Pizzeria Bebu,https://www.yelp.com/biz/pizzeria-bebu-chicago?sort_by=date_desc,"Pizza,",Near North Side,"1521 N Fremont St,Chicago, IL 60642,",4.5 star rating,290,$$
1,Sabroso! Mexican Grill,https://www.yelp.com/biz/sabroso-mexican-grill-chicago-4?sort_by=date_desc,"Mexican,Breakfast & Brunch,New Mexican Cuisine,Mexican Restaurants Chicago,",b/t Ontario St & Erie St,"624 N Ashland Ave,Chicago, IL 60622,",4.5 star rating,295,$$
1,Aba,https://www.yelp.com/biz/aba-chicago-2?sort_by=date_desc,"Mediterranean,Tapas/Small Plates,",b/t Jackson Blvd & Van Buren St,"302 N Green St,Fl 3,",4.5 star rating,858,$$$
1,Namaste Chicago,https://www.yelp.com/biz/namaste-chicago-chicago-2?sort_by=date_desc,"Indian,Himalayan/Nepalese,",b/t Logan Blvd & Altgeld St,"2515 N California Ave,Chicago, IL 60647,",4.5 star rating,50,$$
1,Green Street Smoked Meats,https://www.yelp.com/biz/green-street-smoked-meats-chicago?sort_by=date_desc,"Barbeque,Cocktail Bars,Beer Bar,",b/t Washington Blvd & Randolph St,"112 N Green St,Chicago, IL 60607,",4.5 star rating,1690,$$
1,etta - Bucktown,https://www.yelp.com/biz/etta-bucktown-chicago?sort_by=date_desc,"Italian,American (New),Breakfast & Brunch,",b/t Honore St & Elk Grove Ave,"1840 W North Ave,Chicago, IL 60622,",4.5 star rating,681,$$
1,The Whale Chicago,https://www.yelp.com/biz/the-whale-chicago-chicago?sort_by=date_desc,"American (New),",b/t Richmond St & Fullerton Ave,"2427 N Milwaukee Ave,Chicago, IL 60647,",4 star rating,424,$$
1,The Perch,https://www.yelp.com/biz/the-perch-chicago?sort_by=date_desc,"Breweries,American (New),",b/t Damen Ave & Winchester Ave,"1932 W Division,Chicago, IL 60622,",4.5 star rating,79,
1,Penumbra,https://www.yelp.com/biz/penumbra-chicago?sort_by=date_desc,"Wine Bars,Seafood,Steakhouses,",b/t Kimball Ave & Spaulding Ave,"3309 W Fullerton Ave,Chicago, IL 60647,",5 star rating,585,$$
1,Boxcar Betty's,https://www.yelp.com/biz/boxcar-bettys-chicago-2?sort_by=date_desc,"Sandwiches,Chicken Shop,",b/t Honore St & Elk Grove Ave,"1856 W North Ave,Chicago, IL 60622,",5 star rating,11,
1,Giant,https://www.yelp.com/biz/giant-chicago-2?sort_by=date_desc,"American (New),Beer Bar,Wine Bars,",b/t Kedzie Ave & Sawyer Ave,"3209 W Armitage Ave,Chicago, IL 60647,",4.5 star rating,454,$$$
